Library,ID,Name,Category,Target Area,Level,Equipment,Position,Modality,Commonness Tier,Short Description,Source URL(s),Steps,Best Practices,Images
Exercise,EX860,One-and-a-Half Push-Up,Upper Body Push,"Chest, triceps, shoulders",Advanced,None,Plank,Strength,Variant,"An at-home strength exercise for chest, triceps, shoulders using no equipment.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Start in a strong plank with hands slightly wider than shoulders. 2) Lower to the bottom, press halfway up, lower again, then press all the way up. 3) Reset your plank before the next full one-and-a-half rep. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Keep the partial rep strict and avoid sagging hips as fatigue builds. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.",Top plank setup | Athlete holds a straight high plank ready to begin a one-and-a-half push-up. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/a6a33874-13eb-419d-9f3e-977fb7e6b800/public ;; First full descent | Athlete reaches the controlled bottom of the first push-up descent with hips level. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/d5304d99-7951-4b2f-acc2-bac88b28ea00/public ;; Halfway press | Athlete presses halfway up and pauses with elbows still bent and hips level. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/e5ff868d-bfd1-4497-f809-4c34f072d600/public ;; Second full descent | Athlete lowers from the halfway pause to the same controlled bottom depth. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/06849975-3190-4d7c-ea11-5f39f12e5a00/public ;; Full press to top | Athlete presses from the second bottom to a straight-arm high plank to finish the rep. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/df2c0151-9de2-4765-7f9e-82fa5d2c0400/public
Exercise,EX861,Slow Eccentric Knee Push-Up,Upper Body Push,"Chest, triceps, shoulders",Beginner,None,Kneeling plank,Strength,Common,"An at-home strength exercise for chest, triceps, shoulders using no equipment.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Set up in a knee push-up position with a straight line from knees to shoulders. 2) Lower your chest toward the floor for a slow count of three to five seconds. 3) Press back up from the knees or reset from the floor if needed. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Make the lowering smooth and keep elbows at a comfortable angle from your ribs. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.",kneeling-plank | Adult demonstrating Slow Eccentric Knee Push-Up at the kneeling-plank step: Both palms under shoulders; elbows straight; knees on mat; lower legs behind; straight diagonal line from knees through hips to shoulders and crown; neck neutral; all four limbs visible. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/e8a39000-a9da-4766-6312-748ded080900/public ;; slow-lower | Adult demonstrating Slow Eccentric Knee Push-Up at the slow-lower step: Knees remain planted; palms under shoulders; elbows bend back about 35–45 degrees; chest hovers above mat; straight line from knees through hips to shoulders; no sag or pike; all four limbs visible. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/ff574dc3-5b48-446b-3d19-20f852327900/public
Exercise,EX862,Wall Handstand Shoulder Tap,Upper Body Push,"Shoulders, triceps, core",Advanced,Wall,Inverted,Strength,Variant,"An at-home strength exercise for shoulders, triceps, core using wall.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Kick or walk into a wall-supported handstand with hands on the floor and feet on the wall. 2) Shift weight into one hand and lightly tap the opposite shoulder. 3) Place the hand back down and alternate sides slowly. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Only attempt this with solid handstand control and keep each tap small and quiet. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.",Wall handstand setup | Athlete holds a wall-supported handstand with both hands shoulder-width and feet on the wall. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/5c99bf20-240f-4790-7f9d-8ce6f1985f00/public ;; First shoulder tap | Athlete shifts into the viewer-right hand and taps the opposite shoulder in a wall handstand. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/faa3cc55-8d02-42ef-0a38-623f535a6100/public ;; Two-hand reset | Athlete returns the tapping hand to the floor and recenters in the wall handstand. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/7967516f-5bf0-48a8-1992-b4c7947ecc00/public ;; Opposite shoulder tap | Athlete supports with the hand farther from the wall and taps the opposite shoulder with the wall-side hand. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/6e9b24a6-5444-4582-168b-f4b825079100/public
Exercise,EX863,Pike Push-Up to Toe Tap,Upper Body Push,"Shoulders, triceps, core",Intermediate,None,Pike plank,Strength,Variant,"An at-home strength exercise for shoulders, triceps, core using no equipment.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Start in a pike position with hips high and hands on the floor. 2) Bend elbows to lower the crown of your head toward the floor, then press back up. 3) Reach one hand toward the opposite toe, return it to the floor, and alternate after each rep. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Keep most of your weight through your hands during the push-up and move the toe tap under control. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.","Pike setup | Athlete holds an inverted-V pike with hips high, arms straight, and both feet planted. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/7511ba79-5c7e-41f3-9147-d7f53041fa00/public ;; Pike push-up bottom | Athlete bends both elbows and lowers the head toward the floor while keeping hips high. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/63b4e608-347b-4b13-a4b0-4efe2fb10600/public ;; Right hand to left toe | Athlete supports with the left hand and reaches the right hand across to the opposite left toe while keeping hips high. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/7a53ab9b-a326-4fdf-e5a5-63d839708100/public ;; Left hand to right toe | Athlete supports with the right hand and reaches the left hand across to the opposite right toe while keeping hips high. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/299dfa3a-a7ea-4876-42b7-b1bed9c29500/public"
Exercise,EX864,Dumbbell Bent-Over Row,Upper Body Pull & Posture,"Back, lats, biceps",Beginner,Dumbbells,Hip hinge,Strength,Common,"An at-home strength exercise for back, lats, biceps using dumbbells.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Stand holding dumbbells and hinge forward with a flat back. 2) Pull the dumbbells toward your lower ribs by driving elbows back. 3) Lower the dumbbells until arms are long again. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Keep your neck long and avoid using a hip thrust to throw the weights up. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.","Arms-long hinge | Adult demonstrating Dumbbell Bent-Over Row at the arms-long hinge step: Long spine, arms straight. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/56ad6d1b-f94b-4921-ce11-22bafc7afd00/public ;; Row to ribs | Adult demonstrating Dumbbell Bent-Over Row at the row to ribs step: Elbows near torso, shoulder blades together. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/945f007d-77e8-48d7-502b-f9ef194b0d00/public"
Exercise,EX865,Double-Dumbbell Row,Upper Body Pull & Posture,"Back, lats, biceps",Intermediate,Dumbbells,Hip hinge,Strength,Common,"An at-home strength exercise for back, lats, biceps using dumbbells.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Hinge forward holding a dumbbell in each hand with palms facing each other. 2) Row both dumbbells toward your sides at the same time. 3) Lower them under control until elbows are straight. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Squeeze shoulder blades gently but do not shrug toward your ears. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.",Hinged hang | Adult demonstrating Double-Dumbbell Row at the hinged hang step: Stable row start. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/77c2060a-6feb-4323-7e28-e811cab90c00/public ;; Bilateral row top | Adult demonstrating Double-Dumbbell Row at the bilateral row top step: Shoulder blades draw together at top. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/d53f5fdf-8f22-4071-7111-3abf8d0e2c00/public
Exercise,EX866,Single-Arm Dumbbell Row,Upper Body Pull & Posture,"Lats, upper back, biceps",Beginner,Dumbbell and chair,Supported hinge,Strength,Common,"An at-home strength exercise for lats, upper back, biceps using dumbbell and chair.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Place one hand on a chair or couch and hold a dumbbell in the other hand. 2) Let the dumbbell hang, then pull your elbow up toward your hip. 3) Lower the weight fully before the next rep and switch sides after the set. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Keep your torso square to the floor and row with your back, not a twisting motion. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.",Supported hang | Adult demonstrating Single-Arm Dumbbell Row at the supported hang step: Neutral hinge before pull. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/51bb072d-a28b-45bd-a40a-56ee2721d500/public ;; Row to hip | Adult demonstrating Single-Arm Dumbbell Row at the row to hip step: Elbow close with shoulder blade drawn smoothly. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/ef2961dc-16e8-45f0-e387-25f802d42f00/public ;; Controlled lower | Adult demonstrating Single-Arm Dumbbell Row at the controlled lower step: Complete controlled bottom range. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/3cfef7a8-7b17-4497-1694-98861e4c8400/public
Exercise,EX867,Chest-Supported Dumbbell Row on Couch,Upper Body Pull & Posture,"Upper back, lats, rear shoulders",Intermediate,Dumbbells and couch,Prone supported,Strength,Variant,"An at-home strength exercise for upper back, lats, rear shoulders using dumbbells and couch.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Lie chest-down on an angled couch cushion or firm pillows with dumbbells hanging down. 2) Row the dumbbells toward your ribs while keeping your chest supported. 3) Lower the weights slowly until arms are straight. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Keep your head neutral and avoid lifting your chest off the support. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.","Arms-long supported | Adult demonstrating Chest-Supported Dumbbell Row on Couch at the arms-long supported step: Chest supported, neck neutral, elbows straight. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/2e89e0ea-8d93-44b8-9ed2-cc227e288400/public ;; Row to ribs | Adult demonstrating Chest-Supported Dumbbell Row on Couch at the row to ribs step: Elbows about 90 degrees, chest supported. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/d6f68359-f9c2-4994-7849-b50515689a00/public"
Exercise,EX868,Dumbbell Renegade Row from Knees,Upper Body Pull & Posture,"Back, arms, core",Intermediate,Dumbbells,Kneeling plank,Strength,Variant,"An at-home strength exercise for back, arms, core using dumbbells.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Set dumbbells on the floor and hold them from a knee plank position. 2) Row one dumbbell toward your ribs while the other hand stays planted. 3) Lower it quietly and alternate sides. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Widen your knees for stability and keep hips from rocking side to side. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.",Kneeling plank setup | Adult demonstrating Dumbbell Renegade Row from Knees at the kneeling plank setup step: Wide stable knee-supported base. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/83defb34-39fa-4dbb-1ccd-3112c78ff100/public ;; One-arm row | Adult demonstrating Dumbbell Renegade Row from Knees at the one-arm row step: Single-arm row without hip rotation. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/f5880d3b-e2ed-444a-d5f4-3f03e3322a00/public
Exercise,EX869,Dumbbell Renegade Row,Upper Body Pull & Posture,"Back, arms, core",Advanced,Dumbbells,High plank,Strength,Common,"An at-home strength exercise for back, arms, core using dumbbells.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Hold dumbbells on the floor in a high plank with feet wider than hip-width. 2) Row one dumbbell to your ribs while resisting rotation. 3) Lower it under control and alternate sides. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Use flat-sided dumbbells if possible and keep hips square to the floor. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.",Wide-plank setup | Adult demonstrating Dumbbell Renegade Row at the wide-plank setup step: Stable anti-rotation base. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/6d20088b-b8c5-4db2-4b25-764ce0bfb600/public ;; Row right | Adult demonstrating Dumbbell Renegade Row at the row right step: Single-arm row without rotation. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/04eeeb3c-bd65-4920-a780-ce851c7b3300/public ;; Return to plank | Adult demonstrating Dumbbell Renegade Row at the return to plank step: Re-braced symmetric plank. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/4439f873-bf27-487a-e7eb-7888d5a62300/public ;; Row left | Adult demonstrating Dumbbell Renegade Row at the row left step: Mirrored row without rotation. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/aa8d44cb-28fd-48e0-df3b-9d2a1b59db00/public
Exercise,EX870,Dumbbell Reverse Fly,Upper Body Pull & Posture,"Rear shoulders, upper back",Beginner,Dumbbells,Hip hinge,Strength,Common,"An at-home strength exercise for rear shoulders, upper back using dumbbells.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Hinge forward with light dumbbells hanging under your shoulders. 2) Raise both arms out to the sides with elbows slightly bent. 3) Lower the weights slowly back under your shoulders. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Use light weights and think wide elbows, not hands flying backward. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.",hinge-setup | Adult demonstrating Dumbbell Reverse Fly at the hinge-setup step: neutral spine and hip hinge. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/eb5162b0-eae3-452b-fb5d-1e011f005100/public ;; arms-wide | Adult demonstrating Dumbbell Reverse Fly at the arms-wide step: soft elbows and wide reach. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/024069d4-8b84-4bb6-dbb7-dd32daed5c00/public
Exercise,EX871,Dumbbell Rear-Delt Row,Upper Body Pull & Posture,"Rear shoulders, upper back",Intermediate,Dumbbells,Hip hinge,Strength,Variant,"An at-home strength exercise for rear shoulders, upper back using dumbbells.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Hinge forward and hold dumbbells with palms facing behind or inward. 2) Row with elbows flaring out to the sides toward shoulder height. 3) Lower the weights until arms are long again. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Keep the load light and avoid shrugging as elbows rise. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.",Hinged arms-long setup | Athlete hinges forward with a neutral spine and holds two dumbbells beneath straight arms. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/2ff00e0f-affd-4131-e5f4-771cf9e0dc00/public ;; Elbows-wide row endpoint | Athlete rows two dumbbells outward with elbows high and wide while holding the hip hinge still. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/7850e857-d904-4ddd-0612-f68d04d06900/public
Exercise,EX872,Dumbbell Pullover,Upper Body Pull & Posture,"Lats, chest, serratus",Intermediate,Dumbbell,Supine,Strength,Common,"An at-home strength exercise for lats, chest, serratus using dumbbell.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Lie on your back and hold one dumbbell over your chest with both hands. 2) Lower the dumbbell behind your head while keeping ribs down. 3) Pull it back over your chest with control. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Use a controlled range and stop before your shoulders or back compensate. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.","over-chest-setup | Adult demonstrating Dumbbell Pullover at the over-chest-setup step: arms vertical over mid-chest with soft elbows, both hands secure on one dumbbell, wrists neutral, ribs down. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/117c0b22-882e-41ba-9cfe-479a6fb9fe00/public ;; lowered-behind-head | Adult demonstrating Dumbbell Pullover at the lowered-behind-head step: small fixed elbow bend, neutral wrists, quiet low back. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/f1efb6e0-a989-460e-b7d8-70311eecde00/public"
Exercise,EX873,Dumbbell High Pull,Upper Body Pull & Posture,"Upper back, shoulders, hips",Intermediate,Dumbbells,Standing,Power strength,Variant,"An at-home power strength exercise for upper back, shoulders, hips using dumbbells.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Stand with dumbbells in front of your thighs and feet hip-width apart. 2) Dip slightly, then drive up and pull elbows high as the dumbbells travel upward. 3) Lower back to the start with control. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Keep the weights close and lead with elbows, not wrists. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.",Standing weights-close setup | Athlete stands tall with feet hip-width and holds two dumbbells close in front of the thighs. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/7b932229-ebbb-4c81-2f4a-0bee5639c100/public ;; Elbows-high power endpoint | Athlete drives tall and pulls two dumbbells close to the lower chest with elbows leading high. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/79173b42-7b07-4137-6ad6-d8618f210700/public
Exercise,EX874,Dumbbell Shrug,Upper Body Pull & Posture,"Traps, grip",Beginner,Dumbbells,Standing,Strength,Common,"An at-home strength exercise for traps, grip using dumbbells.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Stand tall holding dumbbells at your sides. 2) Lift your shoulders straight up toward your ears. 3) Lower them slowly to a relaxed but controlled position. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Move vertically rather than rolling the shoulders, and keep your neck long. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.",relaxed-shoulders | Adult demonstrating Dumbbell Shrug at the relaxed-shoulders step: Feet planted; one dumbbell in each hand at sides; elbows straight; shoulders relaxed and level; neck long; ribs stacked. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/a06ce752-f0cb-4d93-e3a6-09f0dd078c00/public ;; vertical-shrug | Adult demonstrating Dumbbell Shrug at the vertical-shrug step: Feet and arms remain fixed; both shoulders lift evenly straight toward ears; neck neutral; no shoulder roll; one dumbbell remains in each hand. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/2c2dead2-a1dd-4664-0862-91a7d09db900/public
Exercise,EX875,Dumbbell Biceps Curl,Upper Body Pull & Posture,"Biceps, forearms",Beginner,Dumbbells,Standing,Strength,Common,"An at-home strength exercise for biceps, forearms using dumbbells.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Stand tall holding dumbbells at your sides with palms facing forward. 2) Bend your elbows to curl the dumbbells toward your shoulders. 3) Lower the dumbbells fully with control. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Keep elbows close to your ribs and avoid swinging your torso. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.",curl-setup | Adult demonstrating Dumbbell Biceps Curl at the curl-setup step: palms face forward and wrists stay straight. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/1e8a009f-7695-4383-7ded-d347929aeb00/public ;; curl-top | Adult demonstrating Dumbbell Biceps Curl at the curl-top step: weights near shoulders and wrists neutral. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/fdd79883-41fa-4bd1-752d-87b66c5f5600/public
Exercise,EX876,Alternating Dumbbell Curl,Upper Body Pull & Posture,"Biceps, forearms",Beginner,Dumbbells,Standing,Strength,Common,"An at-home strength exercise for biceps, forearms using dumbbells.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Stand holding dumbbells at your sides. 2) Curl one dumbbell toward your shoulder while the other arm stays long. 3) Lower it fully, then curl the other side. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Keep wrists neutral and make each side work through the same range. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.","right-curl | Adult demonstrating Alternating Dumbbell Curl at the right-curl step: curling elbow close to ribs, wrist neutral. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/e98a2af5-5838-4352-3800-c0de44013500/public ;; left-curl | Adult demonstrating Alternating Dumbbell Curl at the left-curl step: curling elbow close to ribs, wrist neutral. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/a10a01b2-395e-4b91-7bbf-08cad8bd1900/public"
Exercise,EX877,Dumbbell Concentration Curl,Upper Body Pull & Posture,Biceps,Beginner,Dumbbell and chair,Seated,Strength,Common,An at-home strength exercise for biceps using dumbbell and chair.,https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Sit on a chair, lean forward slightly, and brace one elbow against the inside of the thigh. 2) Curl the dumbbell toward your shoulder without moving the upper arm. 3) Lower the dumbbell slowly and repeat before switching sides. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Keep the movement strict and avoid bouncing off the thigh. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.",bottom-setup | Adult demonstrating Dumbbell Concentration Curl at the bottom-setup step: Seated forward hinge; right upper arm braces inner right thigh; right elbow near straight with one dumbbell; left hand on thigh; feet flat. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/0f91b9be-5cf7-4a74-161b-44e48f759100/public ;; top-curl | Adult demonstrating Dumbbell Concentration Curl at the top-curl step: Right upper arm stays braced on inner thigh while elbow bends to curl single dumbbell toward shoulder; feet and left hand remain fixed. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/5f60b16b-3ba0-4174-e8c2-9a99c6f56d00/public
Exercise,EX878,Dumbbell Zottman Curl,Upper Body Pull & Posture,"Biceps, forearms",Intermediate,Dumbbells,Standing,Strength,Variant,"An at-home strength exercise for biceps, forearms using dumbbells.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Curl dumbbells upward with palms facing up. 2) At the top, rotate palms to face down. 3) Lower slowly with palms down, then rotate back to palms up at the bottom. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Use lighter weights than normal curls and control the rotation. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.",Palms-up bottom setup | Athlete stands tall with two dumbbells at the bottom of a curl and both palms facing forward. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/e11f1829-807c-42d2-19a6-66232e7f0c00/public ;; Top curl with palms-down rotation | Athlete reaches the top of the curl and rotates both forearms so the palms face down before lowering. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/a68b2308-4740-45e3-4007-c477ae0fc700/public
Exercise,EX879,Dumbbell Reverse Curl,Upper Body Pull & Posture,"Forearms, biceps",Beginner,Dumbbells,Standing,Strength,Variant,"An at-home strength exercise for forearms, biceps using dumbbells.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Stand holding dumbbells with palms facing your thighs. 2) Curl the dumbbells upward while keeping palms facing down. 3) Lower slowly to the start position. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Keep wrists straight and use a lighter load than regular curls. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.",Palms-down bottom setup | Athlete stands tall with two dumbbells at thigh level in a palms-down reverse-curl grip. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/0037f795-7794-4689-7b9d-5675c66b8900/public ;; Palms-down curl endpoint | Athlete curls two dumbbells to the lower chest while maintaining a palms-down grip and close elbows. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/182f0a56-1cf5-4b02-4d1b-abebcf94a600/public
Exercise,EX880,Band-Assisted Pull-Up,Upper Body Pull & Posture,"Lats, upper back, biceps",Advanced,Pull-up bar and resistance band,Hanging,Strength,Common,"An at-home strength exercise for lats, upper back, biceps using pull-up bar and resistance band.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Loop a resistance band securely around a pull-up bar and place one foot or knee in the band. 2) Start from a controlled hang and pull your chest toward the bar. 3) Lower yourself until arms are straight again. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Check the band and anchor first, and keep your ribs down instead of kicking for momentum. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.",assisted-hang | Adult demonstrating Band-Assisted Pull-Up at the assisted-hang step: band securely looped to bar and supports knee. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/954043db-9b85-407a-5b93-2ed000710500/public ;; pull-up-top | Adult demonstrating Band-Assisted Pull-Up at the pull-up-top step: chest near bar and chin above. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/596b0585-28fe-4d9b-a7d4-eebe7e38f500/public
Exercise,EX881,Chair-Assisted Pull-Up,Upper Body Pull & Posture,"Lats, upper back, biceps",Intermediate,Pull-up bar and chair,Hanging with foot support,Strength,Common,"An at-home strength exercise for lats, upper back, biceps using pull-up bar and chair.",https://www.acefitness.org/resources/everyone/exercise-library/; https://acsm.org/resistance-training-guidelines-update-2026/,"1) Place a sturdy chair under a pull-up bar and keep one or both feet lightly on it. 2) Pull your body upward while using only as much leg help as needed. 3) Lower slowly to the starting position. 4) Reset your position before the next rep, or keep the same position if you are holding for time.","1) Let the upper body do the work and keep the chair from sliding. 2) Keep the movement controlled, breathe steadily, and stop or regress the exercise if you feel sharp pain or lose form.","assisted-hang | Adult demonstrating Chair-Assisted Pull-Up at the assisted-hang step: arms long with shoulders active, torso vertical, chair planted. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/1b80cd67-4bc7-4b34-e42e-5b2e37b79a00/public ;; assisted-pull | Adult demonstrating Chair-Assisted Pull-Up at the assisted-pull step: chin approaches bar height without resting, torso stays vertical, chair remains planted. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/e0362b22-f370-4273-5694-ab5ac4cd7400/public"
