Library,ID,Name,Category,Target Area,Level,Equipment,Position,Modality,Commonness Tier,Short Description,Source URL(s),Steps,Best Practices,Images
Stretch/Mobility,ST310,Chair Pigeon Stretch,Hips & Glutes,"Hip flexors, glutes, groin, outer hips",Beginner,Chair,Standing,Static Stretch,Common,Rest one shin on a chair seat and hinge forward gently.,https://www.nhs.uk/live-well/exercise/flexibility-exercises/; https://www.nhs.uk/live-well/exercise/how-to-stretch-after-exercising/; https://www.mayoclinic.org/healthy-lifestyle/fitness/in-depth/stretching/art-20546848; https://www.mayoclinic.org/healthy-lifestyle/fitness/in-depth/stretching/art-20047931; https://www.bhf.org.uk/informationsupport/heart-matters-magazine/activity/stretching-exercises; https://www.acefitness.org/resources/everyone/exercise-library/,"1) Place one ankle across the opposite thigh, chair, bed, or support as listed. 2) Keep the foot gently flexed and spine long. 3) Hinge forward from the hips until you feel the outer hip or glute. 4) Breathe, then release and switch sides.","1) Keep the stretch in the hip or glute, not the knee. 2) Use hands, pillows, wall, or chair support to make the position easier. 3) Keep pelvis controlled instead of twisting to chase range. 4) Make sure the support surface is stable and positioned so you can exit easily. 5) A good stretch feels like mild to moderate tension, not sharp pain.",Chair support | Person stands with hands on the back of a chair before chair pigeon stretch. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/ec960da3-36df-489e-4183-830257119d00/public ;; Ankle on chair | Person places one ankle on the chair seat in a figure-four position. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/0972b76a-6dab-4149-e623-f65e2ac9c400/public ;; Hinge forward | Person hinges forward over the chair pigeon stretch with a long spine. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/1209f0b2-acd9-4fea-d7e4-48cb5c69cb00/public ;; Switch sides | Person repeats the chair pigeon stretch on the opposite side. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/a90aed3d-d463-42ae-c04b-1210f5dd9900/public
Stretch/Mobility,ST311,Bed Pigeon Stretch,Hips & Glutes,"Hip flexors, glutes, groin, outer hips",Beginner,Bed,Standing,Static Stretch,Variant,Place one shin on a bed and fold forward to stretch glutes.,https://www.nhs.uk/live-well/exercise/flexibility-exercises/; https://www.nhs.uk/live-well/exercise/how-to-stretch-after-exercising/; https://www.mayoclinic.org/healthy-lifestyle/fitness/in-depth/stretching/art-20546848; https://www.mayoclinic.org/healthy-lifestyle/fitness/in-depth/stretching/art-20047931; https://www.bhf.org.uk/informationsupport/heart-matters-magazine/activity/stretching-exercises; https://www.acefitness.org/resources/everyone/exercise-library/,"1) Place one ankle across the opposite thigh, chair, bed, or support as listed. 2) Keep the foot gently flexed and spine long. 3) Hinge forward from the hips until you feel the outer hip or glute. 4) Breathe, then release and switch sides.","1) Keep the stretch in the hip or glute, not the knee. 2) Use hands, pillows, wall, or chair support to make the position easier. 3) Keep pelvis controlled instead of twisting to chase range. 4) Make sure the support surface is stable and positioned so you can exit easily. 5) A good stretch feels like mild to moderate tension, not sharp pain.","Bed-supported setup | Adult stands beside a stable bed with one shin folded across the bed, foot gently flexed, hands supported, and spine tall for bed pigeon stretch setup. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/3bc8927e-cf86-4411-7dea-749170285f00/public ;; Forward hinge hold | Adult hinges forward from the hips over a folded shin on the bed with a long spine, hands on the bed, and the opposite foot grounded. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/e503e84a-31b9-42a9-4464-634ae2f5b500/public ;; Supported easier range | Adult uses a pillow under the folded leg on the bed while keeping the pelvis controlled, knee comfortable, and hands supported. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/97cd4d81-55df-4879-23f5-52edf49c6000/public ;; Opposite-side hold | Adult repeats the bed pigeon stretch on the opposite side, hinging forward over the folded shin with the other foot grounded and hands supported. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/bd33cf9b-fada-43f9-5525-110c48dad100/public"
Stretch/Mobility,ST312,Supine Hip Internal Rotation,Hips & Glutes,"Hip flexors, glutes, groin, outer hips",Beginner,None,Supine,Mobility,Common,"Lie with knees bent and let one knee fall inward, then return.",https://www.nhs.uk/live-well/exercise/flexibility-exercises/; https://www.nhs.uk/live-well/exercise/how-to-stretch-after-exercising/; https://www.mayoclinic.org/healthy-lifestyle/fitness/in-depth/stretching/art-20546848; https://www.mayoclinic.org/healthy-lifestyle/fitness/in-depth/stretching/art-20047931; https://www.bhf.org.uk/informationsupport/heart-matters-magazine/activity/stretching-exercises; https://www.acefitness.org/resources/everyone/exercise-library/,"1) Lie on your back with your ribs relaxed down and your lower back comfortable. 2) Move slowly into the stretch or mobility position until you feel mild tension, not pain. 3) Lie with knees bent and let one knee fall inward, then return. 4) Breathe steadily, then ease out and switch sides if the movement is one-sided.","1) Keep the stretch in the hip or glute, not the knee. 2) Use hands, pillows, wall, or chair support to make the position easier. 3) Keep pelvis controlled instead of twisting to chase range. 4) A good stretch feels like mild to moderate tension, not sharp pain.",Lie back | Person lies on the back with knees bent before supine hip internal rotation. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/c86e3ba7-0b65-4013-2509-3b0c5dc4aa00/public ;; Knee falls in | Person lets one knee fall inward while keeping the pelvis controlled. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/3061b058-4b2e-49c1-5479-1364138e1b00/public ;; Return center | Person returns both knees to the starting position. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/83b19b6c-2fe4-4d9f-1449-c258dc882000/public ;; Other knee in | Person lets the opposite knee fall inward for the other side. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/a9c90777-1e43-4180-5407-e5a1361f1800/public
Stretch/Mobility,ST313,Seated Hip Internal Rotation Stretch,Hips & Glutes,"Hip flexors, glutes, groin, outer hips",Intermediate,None,Seated,Static Stretch,Common,Sit in 90/90 and lean toward the back leg for a gentle inner-hip stretch.,https://www.nhs.uk/live-well/exercise/flexibility-exercises/; https://www.nhs.uk/live-well/exercise/how-to-stretch-after-exercising/; https://www.mayoclinic.org/healthy-lifestyle/fitness/in-depth/stretching/art-20546848; https://www.mayoclinic.org/healthy-lifestyle/fitness/in-depth/stretching/art-20047931; https://www.bhf.org.uk/informationsupport/heart-matters-magazine/activity/stretching-exercises; https://www.acefitness.org/resources/everyone/exercise-library/,"1) Sit tall with both feet grounded and your shoulders relaxed. 2) Move slowly into the stretch or mobility position until you feel mild tension, not pain. 3) Sit in 90/90 and lean toward the back leg for a gentle inner-hip stretch. 4) Breathe steadily, then ease out and switch sides if the movement is one-sided.","1) Keep the stretch in the hip or glute, not the knee. 2) Use hands, pillows, wall, or chair support to make the position easier. 3) Keep pelvis controlled instead of twisting to chase range. 4) A good stretch feels like mild to moderate tension, not sharp pain.","90/90 seated setup | An adult sits tall in a 90/90 hip position on a muted olive mat with hands lightly supporting beside the hips. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/e7e0bfd3-f0cf-468f-6878-22b322ee5000/public ;; Supported lean toward back leg | The adult stays in 90/90 and gently leans toward the back leg with a long spine and steady pelvis. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/9bc925ad-b823-46fc-65a5-6a8590816d00/public ;; Switch-side 90/90 setup | The adult sets up the opposite 90/90 side with the torso upright, feet relaxed, and hands supporting on the mat. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/a5845ca0-18ee-4b51-1cdb-afe02604dc00/public ;; Opposite-side supported lean | The adult mirrors the stretch on the opposite side, leaning toward the back leg while keeping the pelvis controlled and knees relaxed. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/5917631d-1735-4082-e5f3-dda24b2aff00/public"
Stretch/Mobility,ST314,Frog Rocking Stretch,Hips & Glutes,"Hip flexors, glutes, groin, outer hips",Intermediate,None,Quadruped,Mobility,Common,Hold frog position and gently rock hips forward and back.,https://www.nhs.uk/live-well/exercise/flexibility-exercises/; https://www.nhs.uk/live-well/exercise/how-to-stretch-after-exercising/; https://www.mayoclinic.org/healthy-lifestyle/fitness/in-depth/stretching/art-20546848; https://www.mayoclinic.org/healthy-lifestyle/fitness/in-depth/stretching/art-20047931; https://www.bhf.org.uk/informationsupport/heart-matters-magazine/activity/stretching-exercises; https://www.acefitness.org/resources/everyone/exercise-library/,1) Start on hands and knees and widen your knees to a comfortable distance. 2) Keep ankles roughly in line with knees if possible and support yourself on hands or forearms. 3) Rock hips gently back and forward or hold the position as listed. 4) Come out slowly by bringing knees back under hips.,"1) Keep the stretch in the hip or glute, not the knee. 2) Use hands, pillows, wall, or chair support to make the position easier. 3) Keep pelvis controlled instead of twisting to chase range. 4) A good stretch feels like mild to moderate tension, not sharp pain.","Wide-knee frog setup | Instructional illustration of a person in a frog stretch setup with knees widened, ankles roughly in line with knees, forearms supporting the torso, and pelvis level. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/5fbdf8a8-14a8-40af-1d30-5cc20986e200/public ;; Hips rock back | Instructional illustration of the person gently rocking the hips backward in frog stretch while knees stay wide and the stretch remains mild through the hips and groin. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/191bc994-2f22-4841-0ef5-1ced8fa8a800/public ;; Forward glide | Instructional illustration of the person gliding the hips forward from the frog stretch position with pelvis controlled and knees quiet. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/a3cd6862-5d0e-499f-ae7a-de696c20ca00/public ;; Controlled exit | Instructional illustration of the person slowly bringing the knees back under the hips into quadruped with hands supporting the body. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/174b1ecb-6381-46ee-2640-1847a2f19500/public"
Stretch/Mobility,ST315,Adductor Thread-the-Needle,Hips & Glutes,"Hip flexors, glutes, groin, outer hips",Intermediate,None,Quadruped,Mobility,Variant,"From adductor rock-back, rotate one arm open toward the ceiling.",https://www.nhs.uk/live-well/exercise/flexibility-exercises/; https://www.nhs.uk/live-well/exercise/how-to-stretch-after-exercising/; https://www.mayoclinic.org/healthy-lifestyle/fitness/in-depth/stretching/art-20546848; https://www.mayoclinic.org/healthy-lifestyle/fitness/in-depth/stretching/art-20047931; https://www.bhf.org.uk/informationsupport/heart-matters-magazine/activity/stretching-exercises; https://www.acefitness.org/resources/everyone/exercise-library/,1) Start on hands and knees and widen your knees to a comfortable distance. 2) Keep ankles roughly in line with knees if possible and support yourself on hands or forearms. 3) Rock hips gently back and forward or hold the position as listed. 4) Come out slowly by bringing knees back under hips.,"1) Keep the stretch in the hip or glute, not the knee. 2) Use hands, pillows, wall, or chair support to make the position easier. 3) Keep pelvis controlled instead of twisting to chase range. 4) A good stretch feels like mild to moderate tension, not sharp pain.","Wide-knee setup | Adult in a wide-knee quadruped setup on a mat with hands grounded, knees wide, and a long neutral spine. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/5f3c9da9-1558-4498-31d5-6834c4a0ce00/public ;; Adductor rock-back | Adult rocking hips back from a wide-knee adductor position while hands stay planted and knees remain comfortable. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/6391a41d-f51a-409d-9dbb-3911c8c16000/public ;; Open rotation | Adult in a wide-knee rock-back position rotating one arm toward the ceiling with chest open and hips steady. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/c86c293e-d231-4f17-0867-e8f110a86100/public ;; Opposite-side rotation | Adult mirroring the open rotation to the other side from the same wide-knee adductor rock-back position. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/020a5a2f-8cd2-4ae0-1e85-f0599b4fd400/public"
Stretch/Mobility,ST316,Deep Squat Rotation,Hips & Glutes,"Hip flexors, glutes, groin, outer hips",Intermediate,None,Squat,Mobility,Common,"From a deep squat, reach one arm up and rotate chest open.",https://www.nhs.uk/live-well/exercise/flexibility-exercises/; https://www.nhs.uk/live-well/exercise/how-to-stretch-after-exercising/; https://www.mayoclinic.org/healthy-lifestyle/fitness/in-depth/stretching/art-20546848; https://www.mayoclinic.org/healthy-lifestyle/fitness/in-depth/stretching/art-20047931; https://www.bhf.org.uk/informationsupport/heart-matters-magazine/activity/stretching-exercises; https://www.acefitness.org/resources/everyone/exercise-library/,"1) Stand with feet a little wider than hips and toes turned out comfortably. 2) Lower into a deep squat or supported squat as far as comfortable. 3) Use elbows, hands, or a support to gently open the hips. 4) Stand back up slowly or move into the next flow position.","1) Keep the stretch in the hip or glute, not the knee. 2) Use hands, pillows, wall, or chair support to make the position easier. 3) Keep pelvis controlled instead of twisting to chase range. 4) A good stretch feels like mild to moderate tension, not sharp pain.","Wide stance setup | Adult stands barefoot on a mat with feet wider than hips, toes turned out, and chest tall before lowering into a squat. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/f1e7157c-9f9b-4d45-8b20-7e45b9416900/public ;; Supported deep squat hold | Adult holds a deep squat with heels grounded, elbows inside the knees, and hands together to gently open the hips. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/3627ecf6-c57f-4d8b-046d-5ac397b27a00/public ;; Rotation reach side A | Adult in a deep squat plants one hand on the mat and reaches the opposite arm upward while rotating the chest open. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/ef28fa5e-94f7-48f6-b034-1deb03069500/public ;; Rotation reach side B | Adult mirrors the deep squat rotation on the opposite side with the other hand planted and the opposite arm reaching upward. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/691639e9-abd9-42d9-ef71-76d4a0849800/public"
Stretch/Mobility,ST317,Squat-to-Hamstring Mobility,Hips & Glutes,"Hip flexors, glutes, groin, outer hips",Beginner,None,Standing/Squat,Mobility,Common,Alternate between a deep squat and hips-up hamstring stretch.,https://www.nhs.uk/live-well/exercise/flexibility-exercises/; https://www.nhs.uk/live-well/exercise/how-to-stretch-after-exercising/; https://www.mayoclinic.org/healthy-lifestyle/fitness/in-depth/stretching/art-20546848; https://www.mayoclinic.org/healthy-lifestyle/fitness/in-depth/stretching/art-20047931; https://www.bhf.org.uk/informationsupport/heart-matters-magazine/activity/stretching-exercises; https://www.acefitness.org/resources/everyone/exercise-library/,"1) Stand with feet a little wider than hips and toes turned out comfortably. 2) Lower into a deep squat or supported squat as far as comfortable. 3) Use elbows, hands, or a support to gently open the hips. 4) Stand back up slowly or move into the next flow position.","1) Keep the stretch in the hip or glute, not the knee. 2) Use hands, pillows, wall, or chair support to make the position easier. 3) Keep pelvis controlled instead of twisting to chase range. 4) A good stretch feels like mild to moderate tension, not sharp pain.","Wide stance setup | An adult stands barefoot on a mat with feet wider than hips and toes turned out for squat-to-hamstring mobility setup. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/93d231a9-7fa0-4ce8-9b13-d6292ffd8f00/public ;; Deep squat hip opener | An adult holds a deep squat with heels grounded, chest lifted, and elbows gently opening the knees. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/03edf150-87eb-46bc-bcb2-a4af48b4ab00/public ;; Hips-up hamstring stretch | An adult folds forward from a wide stance with hips lifted, hands on the mat, and knees softly lengthened for a hamstring stretch. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/bfe73e26-a6d2-45f1-f6e5-f603714fcb00/public ;; Controlled return | An adult bends the knees from the hamstring stretch back toward a squat with feet grounded and pelvis controlled. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/91bd19bb-e980-4fbd-b4d8-e2846f66d900/public"
Stretch/Mobility,ST318,Lateral Hip Shift Stretch,Hips & Glutes,"Hip flexors, glutes, groin, outer hips",Beginner,None,Standing,Mobility,Common,Stand wide and shift pelvis side to side while keeping feet planted.,https://www.nhs.uk/live-well/exercise/flexibility-exercises/; https://www.nhs.uk/live-well/exercise/how-to-stretch-after-exercising/; https://www.mayoclinic.org/healthy-lifestyle/fitness/in-depth/stretching/art-20546848; https://www.mayoclinic.org/healthy-lifestyle/fitness/in-depth/stretching/art-20047931; https://www.bhf.org.uk/informationsupport/heart-matters-magazine/activity/stretching-exercises; https://www.acefitness.org/resources/everyone/exercise-library/,"1) Stand tall with feet about hip-width apart and a little space around you. 2) Move slowly into the stretch or mobility position until you feel mild tension, not pain. 3) Stand wide and shift pelvis side to side while keeping feet planted. 4) Breathe steadily, then ease out and switch sides if the movement is one-sided.","1) Keep the stretch in the hip or glute, not the knee. 2) Use hands, pillows, wall, or chair support to make the position easier. 3) Keep pelvis controlled instead of twisting to chase range. 4) A good stretch feels like mild to moderate tension, not sharp pain.","Wide stance setup | A person stands barefoot in a wide stance with hands on hips, chest tall, and feet planted before starting a lateral hip shift. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/725b9225-5055-4204-42c3-e100008c4f00/public ;; Hip shift to one side | A person shifts the pelvis toward one side with the same-side knee softly bent, the opposite leg long, and both feet planted. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/55fd4721-d64c-48af-ae11-a7c51e2d8a00/public ;; Hip shift to the other side | A person mirrors the lateral hip shift to the other side while keeping the chest tall, hands on hips, and both feet planted. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/c9a58e96-5a96-469c-e9e8-3ac1f2dc4d00/public"
Stretch/Mobility,ST319,Kneeling Hip Circle,Hips & Glutes,"Hip flexors, glutes, groin, outer hips",Beginner,None,Half-kneeling,Mobility,Variant,"From half-kneeling, circle hips slowly to explore hip flexor range.",https://www.nhs.uk/live-well/exercise/flexibility-exercises/; https://www.nhs.uk/live-well/exercise/how-to-stretch-after-exercising/; https://www.mayoclinic.org/healthy-lifestyle/fitness/in-depth/stretching/art-20546848; https://www.mayoclinic.org/healthy-lifestyle/fitness/in-depth/stretching/art-20047931; https://www.bhf.org.uk/informationsupport/heart-matters-magazine/activity/stretching-exercises; https://www.acefitness.org/resources/everyone/exercise-library/,"1) Set up in a half-kneeling position with one knee down and the opposite foot planted in front. 2) Brace lightly and keep your pelvis as steady as possible. 3) Move one hip through the listed circle, swing, opener, closer, or airplane path. 4) Use a smaller range if the low back or standing leg starts to compensate. 5) Repeat smoothly, then switch sides.","1) Keep the stretch in the hip or glute, not the knee. 2) Use hands, pillows, wall, or chair support to make the position easier. 3) Keep pelvis controlled instead of twisting to chase range. 4) For dynamic mobility, stay smooth and controlled instead of forcing maximum range. 5) A good stretch feels like mild to moderate tension, not sharp pain.","Half-kneeling setup | Half-kneeling setup with one knee down, front foot planted, chest tall, and hands on hips. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/30423f8c-1f80-4d38-bedb-8a5cf0bfc500/public ;; Forward hip glide | Half-kneeling hip circle showing a small forward pelvic glide while the heel stays down and torso stays tall. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/a20a85b0-6faf-4d98-558e-1b0ab4872e00/public ;; Open-circle arc | Half-kneeling hip circle showing an open arc with the front knee tracking the toes and pelvis controlled. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/b3a60ba2-5fc8-4954-a543-476ce50d5a00/public ;; Switch sides | Opposite-side half-kneeling setup for repeating the hip circle, with chest tall and front foot planted. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/35a6a4f8-545d-4690-7b4f-d0d394b78600/public"
Stretch/Mobility,ST320,Seated Hip Circle,Hips & Glutes,"Hip flexors, glutes, groin, outer hips",Beginner,None,Seated,Mobility,Variant,Sit tall and circle one knee outward and inward using hands for support.,https://www.nhs.uk/live-well/exercise/flexibility-exercises/; https://www.nhs.uk/live-well/exercise/how-to-stretch-after-exercising/; https://www.mayoclinic.org/healthy-lifestyle/fitness/in-depth/stretching/art-20546848; https://www.mayoclinic.org/healthy-lifestyle/fitness/in-depth/stretching/art-20047931; https://www.bhf.org.uk/informationsupport/heart-matters-magazine/activity/stretching-exercises; https://www.acefitness.org/resources/everyone/exercise-library/,"1) Sit tall with both feet grounded and your shoulders relaxed. 2) Brace lightly and keep your pelvis as steady as possible. 3) Move one hip through the listed circle, swing, opener, closer, or airplane path. 4) Use a smaller range if the low back or standing leg starts to compensate. 5) Repeat smoothly, then switch sides.","1) Keep the stretch in the hip or glute, not the knee. 2) Use hands, pillows, wall, or chair support to make the position easier. 3) Keep pelvis controlled instead of twisting to chase range. 4) For dynamic mobility, stay smooth and controlled instead of forcing maximum range. 5) A good stretch feels like mild to moderate tension, not sharp pain.","Tall seated support setup | A person sits tall on a mat with both feet grounded, knees bent, and hands planted behind the hips for support before beginning seated hip circles. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/1bc50d95-19f5-417a-ffa4-3a6b8fdac800/public ;; Front knee circles outward | A person keeps the chest tall and pelvis steady while the front knee circles outward from a seated supported position. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/825972b8-77cb-4bf1-7343-f7d773a5fb00/public ;; Front knee circles inward | A person returns the same front knee inward in a smooth seated hip circle while bracing lightly and keeping the other foot grounded. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/d4219ac8-463a-4301-9d3f-25a3c1008300/public ;; Opposite knee outward circle | A person switches sides and circles the opposite knee outward while staying tall, supported by the hands, and steady through the pelvis. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/15cc04e4-d62b-4a12-b9a3-2a2e981b3a00/public"
Stretch/Mobility,ST321,Butterfly Knee Flutters,Hips & Glutes,"Hip flexors, glutes, groin, outer hips",Beginner,None,Seated,Dynamic Stretch,Common,Sit with soles together and gently move knees up and down.,https://www.nhs.uk/live-well/exercise/flexibility-exercises/; https://www.nhs.uk/live-well/exercise/how-to-stretch-after-exercising/; https://www.mayoclinic.org/healthy-lifestyle/fitness/in-depth/stretching/art-20546848; https://www.mayoclinic.org/healthy-lifestyle/fitness/in-depth/stretching/art-20047931; https://www.bhf.org.uk/informationsupport/heart-matters-magazine/activity/stretching-exercises; https://www.acefitness.org/resources/everyone/exercise-library/,"1) Sit or lie with the soles of your feet together and knees opening outward. 2) Hold your feet, ankles, or let your arms rest comfortably. 3) Sit tall, fold forward, flutter knees, or support with pillows as listed. 4) Breathe into the inner thighs and ease out slowly.","1) Keep the stretch in the hip or glute, not the knee. 2) Use hands, pillows, wall, or chair support to make the position easier. 3) Keep pelvis controlled instead of twisting to chase range. 4) A good stretch feels like mild to moderate tension, not sharp pain.","Seated butterfly setup | An adult sits tall on a mat with soles together, knees open, and hands lightly holding the ankles for butterfly knee flutters. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/b388968e-e82d-4417-a1be-65a8493f0500/public ;; Gentle knee flutter | The seated adult keeps the feet together and pelvis steady while both knees move in a small controlled flutter. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/6406f5c6-cc5c-4678-4968-0e3f79fe7000/public ;; Supported ease-out | The adult holds the butterfly position with a small hip hinge and long spine, showing a calm controlled exit from the stretch. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/7ab669b7-c04f-473a-5f5d-edc56cddec00/public"
Stretch/Mobility,ST322,Butterfly Forward Fold,Hips & Glutes,"Hip flexors, glutes, groin, outer hips",Beginner,None,Seated,Static Stretch,Common,"From butterfly position, hinge forward gently with a long spine.",https://www.nhs.uk/live-well/exercise/flexibility-exercises/; https://www.nhs.uk/live-well/exercise/how-to-stretch-after-exercising/; https://www.mayoclinic.org/healthy-lifestyle/fitness/in-depth/stretching/art-20546848; https://www.mayoclinic.org/healthy-lifestyle/fitness/in-depth/stretching/art-20047931; https://www.bhf.org.uk/informationsupport/heart-matters-magazine/activity/stretching-exercises; https://www.acefitness.org/resources/everyone/exercise-library/,"1) Sit or lie with the soles of your feet together and knees opening outward. 2) Hold your feet, ankles, or let your arms rest comfortably. 3) Sit tall, fold forward, flutter knees, or support with pillows as listed. 4) Breathe into the inner thighs and ease out slowly.","1) Keep the stretch in the hip or glute, not the knee. 2) Use hands, pillows, wall, or chair support to make the position easier. 3) Keep pelvis controlled instead of twisting to chase range. 4) A good stretch feels like mild to moderate tension, not sharp pain.","Butterfly setup | An adult sits tall in butterfly position with the soles of the feet together, knees easing open, and hands resting near the feet. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/00052cc5-4004-4de5-1a1d-c8aef148ac00/public ;; Long-spine forward fold | The same adult gently hinges forward from butterfly position while holding the feet and keeping the spine long. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/7571e8c0-b000-4fb4-3597-507d1e35d800/public ;; Supported easy range | The same adult uses blocks under the knees in butterfly position and folds forward only slightly for an easier stretch. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/78af235a-e5d2-4659-32ac-a7d5848a7100/public"
Stretch/Mobility,ST323,Supported Butterfly on Wall,Hips & Glutes,"Hip flexors, glutes, groin, outer hips",Beginner,Wall,Seated,Static Stretch,Variant,Sit near a wall with soles together and back supported while knees relax open.,https://www.nhs.uk/live-well/exercise/flexibility-exercises/; https://www.nhs.uk/live-well/exercise/how-to-stretch-after-exercising/; https://www.mayoclinic.org/healthy-lifestyle/fitness/in-depth/stretching/art-20546848; https://www.mayoclinic.org/healthy-lifestyle/fitness/in-depth/stretching/art-20047931; https://www.bhf.org.uk/informationsupport/heart-matters-magazine/activity/stretching-exercises; https://www.acefitness.org/resources/everyone/exercise-library/,"1) Sit or lie with the soles of your feet together and knees opening outward. 2) Hold your feet, ankles, or let your arms rest comfortably. 3) Sit tall, fold forward, flutter knees, or support with pillows as listed. 4) Breathe into the inner thighs and ease out slowly.","1) Keep the stretch in the hip or glute, not the knee. 2) Use hands, pillows, wall, or chair support to make the position easier. 3) Keep pelvis controlled instead of twisting to chase range. 4) Make sure the support surface is stable and positioned so you can exit easily. 5) A good stretch feels like mild to moderate tension, not sharp pain.","Wall setup | Adult seated on a mat with back against a wall, soles together, and knees opening into a butterfly stretch. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/67a693bb-82db-4d72-f1ee-d4227b258a00/public ;; Tall supported hold | Adult holds a tall supported butterfly position against the wall with relaxed shoulders and knees open. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/bc43ac06-55f3-4956-f4ff-7dbc6d00da00/public ;; Gentle hip hinge | Adult gently hinges forward from the hips in butterfly position while keeping the spine long. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/34018a8c-0990-4cef-9eae-844ff6e1d400/public ;; Supported knees | Adult sits in supported butterfly against the wall with simple cushions under both knees. | https://imagedelivery.net/TDuhqfLDl0Fb8RGwGw6mYw/5ea91909-f6f7-4a6e-8cd8-51f94434e100/public"
